fd,mu_plus,rfi_prime_plus,g3,g3_prime,mu_plus_is_key,rfi_prime_plus_rfi
"['age', 'gender', 'middle_name', 'street_address']->voter_reg_num",1.0,1.0,1.0,1.0,True,0.14899999999200264
"['age', 'gender', 'middle_name', 'street_address']->first_name",1.0,1.0,1.0,1.0,True,0.14899999999877378
"['age', 'middle_name', 'name_prefix', 'street_address']->voter_id",1.0,1.0,1.0,1.0,True,0.9729999999999989
"['age', 'middle_name', 'name_prefix', 'street_address']->voter_reg_num",1.0,1.0,1.0,1.0,True,0.9729999999999989
"['age', 'middle_name', 'name_prefix', 'street_address']->first_name",1.0,1.0,1.0,1.0,True,0.972999999999997
"['gender', 'middle_name', 'street_address']->register_date",0.0,1.0,1.0,1.0,False,0.149000000000446
"['middle_name', 'name_prefix', 'street_address']->register_date",0.0,1.0,1.0,1.0,False,0.972999999999998
"['middle_name', 'name_prefix', 'street_address']->gender",0.0,1.0,1.0,1.0,False,0.973
"['full_phone_num', 'street_address']->race",0.0,1.0,1.0,1.0,False,0.61585504982854
"['age', 'full_phone_num', 'street_address']->last_name",0.0,1.0,1.0,1.0,False,0.6124413471981723
"['age', 'full_phone_num', 'gender', 'street_address']->voter_id",1.0,1.0,1.0,1.0,True,0.6120000000031642
"['age', 'full_phone_num', 'gender', 'street_address']->voter_reg_num",1.0,1.0,1.0,1.0,True,0.6120000000031642
"['age', 'full_phone_num', 'gender', 'street_address']->first_name",1.0,1.0,1.0,1.0,True,0.6120000000010125
"['age', 'full_phone_num', 'gender', 'street_address']->middle_name",1.0,1.0,1.0,1.0,True,0.6120000000006709
"['age', 'full_phone_num', 'gender', 'street_address']->register_date",1.0,1.0,1.0,1.0,True,0.6120000000002196
"['full_phone_num', 'gender', 'street_address']->download_month",0.0,1.0,1.0,1.0,False,0.611999999999997
"['full_phone_num', 'gender', 'street_address']->ethnic",0.0,1.0,1.0,1.0,False,0.6119999999999931
"['register_date', 'street_address']->race",1.0,1.0,1.0,1.0,False,0.012850166095135673
"['age', 'register_date', 'street_address']->last_name",1.0,1.0,1.0,1.0,False,0.0004413471905772015
"['age', 'register_date', 'street_address']->full_phone_num",0.0,1.0,1.0,1.0,False,0.0004324139029270313
"['age', 'register_date', 'street_address']->birth_place",0.0,1.0,1.0,1.0,False,0.00114683221826406
"['age', 'register_date', 'street_address']->name_suffix",0.0,1.0,1.0,1.0,False,0.0007266725491081871
"['age', 'register_date', 'street_address']->ethnic",1.0,1.0,1.0,1.0,False,0.0012937880855152795
"['age', 'download_month', 'register_date', 'street_address']->voter_id",1.0,1.0,1.0,1.0,True,-1.1782130826532011e-11
"['age', 'download_month', 'register_date', 'street_address']->voter_reg_num",1.0,1.0,1.0,1.0,True,-1.1782130826532011e-11
"['age', 'download_month', 'register_date', 'street_address']->first_name",1.0,1.0,1.0,1.0,True,-2.6489921367556235e-12
"['age', 'download_month', 'register_date', 'street_address']->middle_name",1.0,1.0,1.0,1.0,True,-2.2730706206175455e-12
"['age', 'download_month', 'register_date', 'street_address']->gender",1.0,1.0,1.0,1.0,True,2.5868196473766147e-14
"['age', 'gender', 'register_date', 'street_address']->voter_id",1.0,1.0,1.0,1.0,True,-1.1782130826532011e-11
"['age', 'gender', 'register_date', 'street_address']->voter_reg_num",1.0,1.0,1.0,1.0,True,-1.1782130826532011e-11
"['age', 'gender', 'register_date', 'street_address']->first_name",1.0,1.0,1.0,1.0,True,-2.6489921367556235e-12
"['age', 'gender', 'register_date', 'street_address']->middle_name",1.0,1.0,1.0,1.0,True,-2.2730706206175455e-12
"['birth_place', 'gender', 'register_date', 'street_address']->middle_name",0.0,1.0,1.0,1.0,False,0.17424920096193453
"['download_month', 'register_date', 'street_address']->ethnic",1.0,1.0,1.0,1.0,False,0.006468940427624914
"['download_month', 'register_date', 'street_address']->name_prefix",0.0,1.0,1.0,1.0,False,0.003738220174502205
"['name_suffix', 'register_date', 'street_address']->ethnic",0.0,1.0,1.0,1.0,False,0.9550000000000001
"['gender', 'register_date', 'street_address']->full_phone_num",0.0,1.0,1.0,1.0,False,0.0004324139029270313
"['gender', 'register_date', 'street_address']->download_month",1.0,1.0,1.0,1.0,False,0.001876729187102244
"['gender', 'register_date', 'street_address']->ethnic",1.0,1.0,1.0,1.0,False,0.0012937880855152795
"['ethnic', 'register_date', 'street_address']->name_suffix",0.0,1.0,1.0,1.0,False,0.00690338921655731
"['age', 'download_month', 'street_address']->birth_place",0.0,1.0,1.0,1.0,False,0.0017202483273874858
"['age', 'download_month', 'gender', 'street_address']->voter_id",1.0,1.0,1.0,1.0,True,-1.1782130826532011e-11
"['age', 'download_month', 'gender', 'street_address']->voter_reg_num",1.0,1.0,1.0,1.0,True,-1.1782130826532011e-11
"['age', 'download_month', 'gender', 'street_address']->last_name",1.0,1.0,1.0,1.0,True,-5.84976511674995e-12
"['age', 'download_month', 'gender', 'street_address']->first_name",1.0,1.0,1.0,1.0,True,-2.6489921367556235e-12
"['age', 'download_month', 'gender', 'street_address']->middle_name",1.0,1.0,1.0,1.0,True,-2.2730706206175455e-12
"['age', 'download_month', 'gender', 'street_address']->full_phone_num",1.0,1.0,1.0,1.0,True,6.7231775702225605e-12
"['age', 'download_month', 'gender', 'street_address']->register_date",1.0,1.0,1.0,1.0,True,-9.463541061904834e-13
"['age', 'download_month', 'ethnic', 'street_address']->last_name",1.0,1.0,1.0,1.0,False,0.00022067359236299655
"['age', 'download_month', 'ethnic', 'street_address']->middle_name",0.0,1.0,1.0,1.0,False,0.00024920095978775425
"['age', 'download_month', 'ethnic', 'street_address']->full_phone_num",0.0,1.0,1.0,1.0,False,0.00021620695482604813
"['age', 'download_month', 'ethnic', 'name_prefix', 'street_address']->voter_id",1.0,1.0,1.0,1.0,True,0.9729999999999989
"['age', 'download_month', 'ethnic', 'name_prefix', 'street_address']->voter_reg_num",1.0,1.0,1.0,1.0,True,0.9729999999999989
"['age', 'download_month', 'ethnic', 'name_prefix', 'street_address']->first_name",1.0,1.0,1.0,1.0,True,0.972999999999997
"['age', 'download_month', 'ethnic', 'name_prefix', 'street_address']->register_date",1.0,1.0,1.0,1.0,True,0.972999999999998
"['age', 'download_month', 'ethnic', 'name_prefix', 'street_address']->gender",1.0,1.0,1.0,1.0,True,0.973
"['age', 'race', 'street_address']->last_name",1.0,1.0,1.0,1.0,False,0.0017653887798722012
"['age', 'race', 'street_address']->full_phone_num",0.0,1.0,1.0,1.0,False,0.0017296555915334855
"['age', 'gender', 'race', 'street_address']->voter_id",1.0,1.0,1.0,1.0,True,-1.1782130826532011e-11
"['age', 'gender', 'race', 'street_address']->voter_reg_num",1.0,1.0,1.0,1.0,True,-1.1782130826532011e-11
"['age', 'gender', 'race', 'street_address']->first_name",1.0,1.0,1.0,1.0,True,-2.6489921367556235e-12
"['age', 'gender', 'race', 'street_address']->middle_name",1.0,1.0,1.0,1.0,True,-2.2730706206175455e-12
"['age', 'gender', 'race', 'street_address']->register_date",1.0,1.0,1.0,1.0,True,-9.463541061904834e-13
"['age', 'gender', 'race', 'street_address']->download_month",1.0,1.0,1.0,1.0,True,-3.5083047578154947e-14
"['age', 'gender', 'street_address']->birth_place",0.0,1.0,1.0,1.0,False,0.0005734161091399681
"['age', 'gender', 'street_address']->ethnic",1.0,1.0,1.0,1.0,False,0.0006468940427514225
"['download_month', 'street_address']->name_suffix",0.0,1.0,1.0,1.0,False,0.008124950668121245
"['download_month', 'gender', 'street_address']->race",1.0,1.0,1.0,1.0,False,0.003855049828557222
"['download_month', 'gender', 'street_address']->ethnic",1.0,1.0,1.0,1.0,False,0.0038813642565701523
"['download_month', 'ethnic', 'street_address']->race",1.0,1.0,1.0,1.0,False,0.012897593489882064
"['gender', 'race', 'street_address']->ethnic",1.0,1.0,1.0,1.0,False,0.004572223008224685
"['gender', 'street_address']->name_suffix",0.0,1.0,1.0,1.0,False,0.003401579098895491
"['gender', 'street_address']->name_prefix",0.0,1.0,1.0,1.0,False,0.003499431959536059
"['first_name', 'last_name']->name_suffix",0.0,1.0,1.0,1.0,False,0.0036333627455548134
"['first_name', 'last_name']->gender",1.0,1.0,1.0,1.0,False,0.009682165175239787
"['first_name', 'last_name']->name_prefix",0.0,1.0,1.0,1.0,False,0.003738220174502205
"['first_name', 'last_name', 'middle_name']->full_phone_num",0.0,1.0,1.0,1.0,False,0.14921620695218196
"['first_name', 'last_name', 'middle_name']->register_date",0.0,1.0,1.0,1.0,False,0.14931214698445294
"['first_name', 'last_name', 'middle_name']->race",0.0,1.0,1.0,1.0,False,0.1496425083047751
"['first_name', 'last_name', 'middle_name', 'zip_code']->voter_id",1.0,1.0,1.0,1.0,True,0.14899999999200264
"['first_name', 'last_name', 'middle_name', 'zip_code']->voter_reg_num",1.0,1.0,1.0,1.0,True,0.14899999999200264
"['first_name', 'last_name', 'middle_name', 'zip_code']->street_address",1.0,1.0,1.0,1.0,True,0.14899999999248625
"['first_name', 'last_name', 'middle_name', 'zip_code']->age",1.0,1.0,1.0,1.0,True,0.1490000000004923
"['first_name', 'last_name', 'middle_name', 'zip_code']->download_month",1.0,1.0,1.0,1.0,True,0.1489999999999736
"['city', 'first_name', 'last_name', 'middle_name']->voter_id",1.0,1.0,1.0,1.0,True,0.14899999999200264
"['city', 'first_name', 'last_name', 'middle_name']->voter_reg_num",1.0,1.0,1.0,1.0,True,0.14899999999200264
"['city', 'first_name', 'last_name', 'middle_name']->street_address",1.0,1.0,1.0,1.0,True,0.14899999999248625
"['city', 'first_name', 'last_name', 'middle_name']->age",1.0,1.0,1.0,1.0,True,0.1490000000004923
"['city', 'first_name', 'last_name', 'middle_name']->download_month",1.0,1.0,1.0,1.0,True,0.1489999999999736
"['birth_place', 'first_name', 'last_name', 'middle_name']->voter_id",1.0,1.0,1.0,1.0,True,0.2879999999955333
"['birth_place', 'first_name', 'last_name', 'middle_name']->voter_reg_num",1.0,1.0,1.0,1.0,True,0.2879999999955333
"['birth_place', 'first_name', 'last_name', 'middle_name']->street_address",1.0,1.0,1.0,1.0,True,0.2879999999958778
"['birth_place', 'first_name', 'last_name', 'middle_name']->zip_code",1.0,1.0,1.0,1.0,True,0.2880000000006352
"['birth_place', 'first_name', 'last_name', 'middle_name']->city",1.0,1.0,1.0,1.0,True,0.28800000000077
"['birth_place', 'first_name', 'last_name', 'middle_name']->age",1.0,1.0,1.0,1.0,True,0.2880000000003855
"['birth_place', 'first_name', 'last_name', 'middle_name']->download_month",1.0,1.0,1.0,1.0,True,0.2879999999999817
"['birth_place', 'first_name', 'last_name', 'middle_name']->ethnic",1.0,1.0,1.0,1.0,True,0.28800000000000825
"['download_month', 'first_name', 'last_name', 'middle_name']->voter_id",1.0,1.0,1.0,1.0,True,0.14899999999200264
"['download_month', 'first_name', 'last_name', 'middle_name']->voter_reg_num",1.0,1.0,1.0,1.0,True,0.14899999999200264
"['download_month', 'first_name', 'last_name', 'middle_name']->street_address",1.0,1.0,1.0,1.0,True,0.14899999999248625
"['download_month', 'first_name', 'last_name', 'middle_name']->zip_code",1.0,1.0,1.0,1.0,True,0.14900000000014169
"['download_month', 'first_name', 'last_name', 'middle_name']->city",1.0,1.0,1.0,1.0,True,0.14900000000029434
"['download_month', 'first_name', 'last_name', 'middle_name']->age",1.0,1.0,1.0,1.0,True,0.1490000000004923
"['download_month', 'first_name', 'last_name', 'middle_name']->birth_place",1.0,1.0,1.0,1.0,True,0.14900000000002167
"['download_month', 'first_name', 'last_name', 'middle_name']->ethnic",1.0,1.0,1.0,1.0,True,0.1490000000000068
"['ethnic', 'first_name', 'last_name', 'middle_name']->voter_id",1.0,1.0,1.0,1.0,True,0.14899999999200264
"['ethnic', 'first_name', 'last_name', 'middle_name']->voter_reg_num",1.0,1.0,1.0,1.0,True,0.14899999999200264
"['ethnic', 'first_name', 'last_name', 'middle_name']->street_address",1.0,1.0,1.0,1.0,True,0.14899999999248625
"['ethnic', 'first_name', 'last_name', 'middle_name']->zip_code",1.0,1.0,1.0,1.0,True,0.14900000000014169
"['ethnic', 'first_name', 'last_name', 'middle_name']->city",1.0,1.0,1.0,1.0,True,0.14900000000029434
"['ethnic', 'first_name', 'last_name', 'middle_name']->age",1.0,1.0,1.0,1.0,True,0.1490000000004923
"['ethnic', 'first_name', 'last_name', 'middle_name']->birth_place",1.0,1.0,1.0,1.0,True,0.14900000000002167
"['ethnic', 'first_name', 'last_name', 'middle_name']->download_month",1.0,1.0,1.0,1.0,True,0.1489999999999736
"['first_name', 'full_phone_num', 'last_name']->race",0.0,1.0,1.0,1.0,False,0.6120000000000064
"['first_name', 'full_phone_num', 'last_name', 'zip_code']->voter_id",1.0,1.0,1.0,1.0,True,0.6120000000031642
"['first_name', 'full_phone_num', 'last_name', 'zip_code']->voter_reg_num",1.0,1.0,1.0,1.0,True,0.6120000000031642
"['first_name', 'full_phone_num', 'last_name', 'zip_code']->street_address",1.0,1.0,1.0,1.0,True,0.6120000000030494
"['first_name', 'full_phone_num', 'last_name', 'zip_code']->middle_name",1.0,1.0,1.0,1.0,True,0.6120000000006709
"['first_name', 'full_phone_num', 'last_name', 'zip_code']->age",1.0,1.0,1.0,1.0,True,0.6119999999999435
"['first_name', 'full_phone_num', 'last_name', 'zip_code']->download_month",1.0,1.0,1.0,1.0,True,0.611999999999997
"['age', 'first_name', 'full_phone_num', 'last_name']->street_address",1.0,1.0,1.0,1.0,True,0.6120000000030494
"['age', 'first_name', 'full_phone_num', 'last_name']->middle_name",1.0,1.0,1.0,1.0,True,0.6120000000006709
"['age', 'first_name', 'full_phone_num', 'last_name']->download_month",1.0,1.0,1.0,1.0,True,0.611999999999997
"['download_month', 'first_name', 'full_phone_num', 'last_name']->city",0.0,1.0,1.0,1.0,False,0.6120000000001997
"['download_month', 'first_name', 'full_phone_num', 'last_name']->birth_place",0.0,1.0,1.0,1.0,False,0.6120000000000116
"['download_month', 'ethnic', 'first_name', 'full_phone_num', 'last_name']->voter_id",1.0,1.0,1.0,1.0,True,0.6120000000031642
"['download_month', 'ethnic', 'first_name', 'full_phone_num', 'last_name']->voter_reg_num",1.0,1.0,1.0,1.0,True,0.6120000000031642
"['download_month', 'ethnic', 'first_name', 'full_phone_num', 'last_name']->street_address",1.0,1.0,1.0,1.0,True,0.6120000000030494
"['download_month', 'ethnic', 'first_name', 'full_phone_num', 'last_name']->middle_name",1.0,1.0,1.0,1.0,True,0.6120000000006709
"['download_month', 'ethnic', 'first_name', 'full_phone_num', 'last_name']->register_date",1.0,1.0,1.0,1.0,True,0.6120000000002196
"['download_month', 'ethnic', 'first_name', 'full_phone_num', 'last_name']->zip_code",1.0,1.0,1.0,1.0,True,0.6120000000002999
"['download_month', 'ethnic', 'first_name', 'full_phone_num', 'last_name']->age",1.0,1.0,1.0,1.0,True,0.6119999999999435
"['city', 'first_name', 'last_name', 'register_date']->ethnic",1.0,1.0,1.0,1.0,False,0.0019406821282788034
"['birth_place', 'first_name', 'last_name', 'register_date']->city",0.0,1.0,1.0,1.0,False,0.17490411579299447
"['birth_place', 'first_name', 'last_name', 'register_date']->ethnic",0.0,1.0,1.0,1.0,False,0.17594068212830105
"['download_month', 'first_name', 'last_name', 'register_date']->voter_id",1.0,1.0,1.0,1.0,True,-1.1782130826532011e-11
"['download_month', 'first_name', 'last_name', 'register_date']->voter_reg_num",1.0,1.0,1.0,1.0,True,-1.1782130826532011e-11
"['download_month', 'first_name', 'last_name', 'register_date']->street_address",1.0,1.0,1.0,1.0,True,-1.1158629575902523e-11
"['download_month', 'first_name', 'last_name', 'register_date']->middle_name",1.0,1.0,1.0,1.0,True,-2.2730706206175455e-12
"['download_month', 'first_name', 'last_name', 'register_date']->full_phone_num",1.0,1.0,1.0,1.0,True,6.7231775702225605e-12
"['download_month', 'first_name', 'last_name', 'register_date']->zip_code",1.0,1.0,1.0,1.0,True,-3.872457909892546e-13
"['download_month', 'first_name', 'last_name', 'register_date']->city",1.0,1.0,1.0,1.0,True,-2.156053113822054e-13
"['download_month', 'first_name', 'last_name', 'register_date']->age",1.0,1.0,1.0,1.0,True,3.3306690738754696e-13
"['download_month', 'first_name', 'last_name', 'register_date']->birth_place",1.0,1.0,1.0,1.0,True,1.6542323066914832e-14
"['download_month', 'first_name', 'last_name', 'register_date']->ethnic",1.0,1.0,1.0,1.0,True,-1.2212453270876722e-14
"['first_name', 'last_name', 'zip_code']->register_date",1.0,1.0,1.0,1.0,False,0.0006242939670708658
"['first_name', 'last_name', 'zip_code']->birth_place",0.0,1.0,1.0,1.0,False,0.00114683221826406
"['first_name', 'last_name', 'zip_code']->ethnic",1.0,1.0,1.0,1.0,False,0.0012937880855152795
"['download_month', 'first_name', 'last_name', 'zip_code']->voter_id",1.0,1.0,1.0,1.0,True,-1.1782130826532011e-11
"['download_month', 'first_name', 'last_name', 'zip_code']->voter_reg_num",1.0,1.0,1.0,1.0,True,-1.1782130826532011e-11
"['download_month', 'first_name', 'last_name', 'zip_code']->street_address",1.0,1.0,1.0,1.0,True,-1.1158629575902523e-11
"['download_month', 'first_name', 'last_name', 'zip_code']->middle_name",1.0,1.0,1.0,1.0,True,-2.2730706206175455e-12
"['download_month', 'first_name', 'last_name', 'zip_code']->full_phone_num",1.0,1.0,1.0,1.0,True,6.7231775702225605e-12
"['download_month', 'first_name', 'last_name', 'zip_code']->age",1.0,1.0,1.0,1.0,True,3.3306690738754696e-13
"['first_name', 'last_name', 'race', 'zip_code']->voter_id",1.0,1.0,1.0,1.0,False,0.00020072653336455915
"['first_name', 'last_name', 'race', 'zip_code']->voter_reg_num",1.0,1.0,1.0,1.0,False,0.00020072653336455915
